Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;;1;RESULTADO LIQUIDO DO PERIODO;-473684,27;419234,67;479485,89;-533935,49;,00;-29697,12;,00;-45488,61;,00;-80121,76;,00;-30679,14;,00;-72855,47;,00;-34567,22;,00;-43764,08;,00;-46697,09;,00;-30933,24;,00;-36122,35;,00;-22758,19;,00;-60251,22;,00
20;A;3000000;RESULTADO OPERACIONAL BRUTO;-1177071,72;315076,27;425796,01;-1287791,46;,00;-87132,34;,00;-111470,23;,00;-142066,38;,00;-100611,67;,00;-150910,24;,00;-98951,78;,00;-110596,01;,00;-105381,29;,00;-87262,60;,00;-93151,76;,00;-89537,42;,00;-110719,74;,00
20;A;3100000;RECEITA OPERACIONAL LIQUIDA;-3593765,33;103078,39;416712,36;-3907399,30;,00;-284975,76;,00;-343422,37;,00;-430712,75;,00;-308787,77;,00;-453566,20;,00;-308649,26;,00;-333291,48;,00;-328613,74;,00;-257240,18;,00;-271835,57;,00;-272670,25;,00;-313633,97;,00
20;A;3110000;RECEITA DE VENDA MERCADORIAS E SERVICOS;-4612979,29;,00;413408,32;-5026387,61;,00;-360150,96;,00;-436719,83;,00;-548946,50;,00;-394060,25;,00;-591115,91;,00;-400716,59;,00;-433156,64;,00;-414431,54;,00;-335118,44;,00;-349193,59;,00;-349369,04;,00;-413408,32;,00
20;A;3111000;RECEITA BRUTA DE VENDAS;-4612979,29;,00;413408,32;-5026387,61;,00;-360150,96;,00;-436719,83;,00;-548946,50;,00;-394060,25;,00;-591115,91;,00;-400716,59;,00;-433156,64;,00;-414431,54;,00;-335118,44;,00;-349193,59;,00;-349369,04;,00;-413408,32;,00
20;A;3111001;VENDAS A VISTA;-2228947,50;,00;159312,35;-2388259,85;,00;-169874,74;,00;-216822,12;,00;-268734,74;,00;-215703,68;,00;-303251,73;,00;-187583,64;,00;-192375,69;,00;-181459,55;,00;-169392,23;,00;-137140,23;,00;-186609,15;,00;-159312,35;,00
20;A;3111002;VENDAS A PRAZO;-2384031,79;,00;254095,97;-2638127,76;,00;-190276,22;,00;-219897,71;,00;-280211,76;,00;-178356,57;,00;-287864,18;,00;-213132,95;,00;-240780,95;,00;-232971,99;,00;-165726,21;,00;-212053,36;,00;-162759,89;,00;-254095,97;,00
20;A;3120000;MERCADORIAS DEVOLVIDAS;84749,73;16419,11;,00;101168,84;,00;4573,67;,00;4741,62;,00;6575,90;,00;7235,25;,00;21882,98;,00;7187,47;,00;8026,74;,00;5601,14;,00;8505,78;,00;6146,73;,00;4272,45;,00;16419,11;,00
20;A;3120001;DEVOLUCAO DE MERCADORIAS;84749,73;16419,11;,00;101168,84;,00;4573,67;,00;4741,62;,00;6575,90;,00;7235,25;,00;21882,98;,00;7187,47;,00;8026,74;,00;5601,14;,00;8505,78;,00;6146,73;,00;4272,45;,00;16419,11;,00
20;A;3130000;IMPOSTOS S/VENDAS;934464,23;86659,28;3304,04;1017819,47;,00;70601,53;,00;88555,84;,00;111657,85;,00;78037,23;,00;115666,73;,00;84879,86;,00;91838,42;,00;80216,66;,00;69372,48;,00;71211,29;,00;72426,34;,00;83355,24;,00
20;A;3130001;ICMS;572902,41;54184,45;2196,51;624890,35;,00;42365,59;,00;54182,94;,00;68488,81;,00;47364,20;,00;70282,15;,00;49814,47;,00;58434,74;,00;48013,37;,00;43591,65;,00;44951,18;,00;45413,31;,00;51987,94;,00
20;A;3130002;PIS S/FATURAMENTO;64488,73;5792,27;197,77;70083,23;,00;5036,00;,00;6130,67;,00;7699,77;,00;5471,08;,00;8094,65;,00;6253,99;,00;5958,15;,00;5744,13;,00;4598,38;,00;4683,86;,00;4818,05;,00;5594,50;,00
20;A;3130003;COFINS S/FATURAMENTO;297073,09;26682,56;909,76;322845,89;,00;23199,94;,00;28242,23;,00;35469,27;,00;25201,95;,00;37289,93;,00;28811,40;,00;27445,53;,00;26459,16;,00;21182,45;,00;21576,25;,00;22194,98;,00;25772,80;,00
20;A;3140000;CUSTO DE MERCADORIAS E SERVICOS;2416693,61;211997,88;9083,65;2619607,84;,00;197843,42;,00;231952,14;,00;288646,37;,00;208176,10;,00;302655,96;,00;209697,48;,00;222695,47;,00;223232,45;,00;169977,58;,00;178683,81;,00;183132,83;,00;202914,23;,00
20;A;3140001;CUSTO MERCADORIAS VENDIDAS;2416693,61;211997,88;9083,65;2619607,84;,00;197843,42;,00;231952,14;,00;288646,37;,00;208176,10;,00;302655,96;,00;209697,48;,00;222695,47;,00;223232,45;,00;169977,58;,00;178683,81;,00;183132,83;,00;202914,23;,00
20;A;4000000;DESPESAS OPERACIONAIS;685760,53;85989,68;36185,82;735564,39;,00;57435,22;,00;65981,62;,00;60039,97;,00;70146,63;,00;77531,63;,00;64850,16;,00;63188,65;,00;54557,94;,00;53115,55;,00;54168,60;,00;64744,56;,00;49803,86;,00
20;A;4100000;COMERCIAIS (I.II.III.IV);635476,73;81970,67;35802,26;681645,14;,00;53063,94;,00;58479,45;,00;54118,27;,00;64920,15;,00;71094,76;,00;61190,66;,00;58613,10;,00;51221,77;,00;50266,51;,00;51242,95;,00;61265,17;,00;46168,41;,00
20;A;4111000;COMERCIAL (I);635476,73;81970,67;35802,26;681645,14;,00;53063,94;,00;58479,45;,00;54118,27;,00;64920,15;,00;71094,76;,00;61190,66;,00;58613,10;,00;51221,77;,00;50266,51;,00;51242,95;,00;61265,17;,00;46168,41;,00
20;A;4111001;SALARIOS E ORDENADOS;255848,15;41645,42;,00;297493,57;,00;30162,71;,00;22238,53;,00;24439,77;,00;23517,00;,00;26079,53;,00;19379,15;,00;19267,57;,00;29727,01;,00;17872,48;,00;20919,96;,00;22244,44;,00;41645,42;,00
20;A;4111003;I N S S;75330,86;12096,17;,00;87427,03;,00;7432,06;,00;6607,45;,00;6877,53;,00;6455,79;,00;7160,14;,00;6596,92;,00;6507,68;,00;8019,91;,00;5765,71;,00;6660,51;,00;7247,16;,00;12096,17;,00
20;A;4111004;F G T S;22785,63;2691,92;,00;25477,55;,00;2159,28;,00;1926,78;,00;2015,39;,00;1881,36;,00;2086,36;,00;1922,92;,00;1907,12;,00;2280,69;,00;1680,61;,00;1939,47;,00;2985,65;,00;2691,92;,00
20;A;4111007;PNEU/CAMARA/PROTETOR/RECAPAGEM;11555,27;,00;,00;11555,27;,00;,00;,00;3400,00;,00;,00;,00;6943,19;,00;,00;,00;762,08;,00;,00;,00;,00;,00;450,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111008;OLEO/FILTRO/GRAXA;520,41;,00;,00;520,41;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;70,00;,00;450,41;,00;,00;,00;,00;,00;,00;,00
20;A;4111009;COMISSOES S/VENDAS;24460,63;3803,99;,00;28264,62;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;4657,39;,00;4571,53;,00;4630,67;,00;3135,21;,00;3323,53;,00;4142,30;,00;3803,99;,00
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;33701,27;424,31;,00;34125,58;,00;3127,12;,00;1680,60;,00;2047,05;,00;580,00;,00;8478,50;,00;3604,79;,00;3194,00;,00;1638,00;,00;1722,11;,00;4160,10;,00;3469,00;,00;424,31;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);50085,63;4549,58;,00;54635,21;,00;2918,36;,00;6044,76;,00;3421,23;,00;5170,49;,00;6303,92;,00;4193,75;,00;5726,73;,00;6164,05;,00;3128,56;,00;4096,58;,00;2917,20;,00;4549,58;,00
20;A;4111012;IMPOSTOS S/VEICULOS;970,35;,00;,00;970,35;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;142,69;,00;542,28;,00;,00;,00;,00;,00;285,38;,00;,00;,00;,00;,00
20;A;4111013;VIAGENS E REFEICOES;4891,47;85,20;,00;4976,67;,00;140,00;,00;56,00;,00;490,53;,00;454,90;,00;441,80;,00;443,10;,00;430,64;,00;316,50;,00;84,00;,00;1011,20;,00;1022,80;,00;85,20;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;6840,00;660,00;,00;7500,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00;900,00;,00;,00;,00;660,00;,00;660,00;,00;660,00;,00;660,00;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;8623,52;3576,04;,00;12199,56;,00;1135,07;,00;651,17;,00;1149,90;,00;418,27;,00;490,75;,00;,00;,00;638,58;,00;1933,70;,00;268,25;,00;1371,86;,00;565,97;,00;3576,04;,00
20;A;4111020;ENERGIA;4786,59;457,94;,00;5244,53;,00;397,78;,00;408,10;,00;463,58;,00;,00;,00;851,75;,00;455,32;,00;440,08;,00;415,71;,00;428,45;,00;501,91;,00;423,91;,00;457,94;,00
20;A;4111021;COMUNICACOES (TELEFONE);2390,50;199,90;,00;2590,40;,00;399,80;,00;,00;,00;399,80;,00;199,90;,00;,00;,00;199,90;,00;199,90;,00;199,90;,00;199,90;,00;391,50;,00;199,90;,00;199,90;,00
20;A;4111023;ALUGUEIS;1901,60;93,00;,00;1994,60;,00;,00;,00;340,40;,00;340,40;,00;340,40;,00;340,40;,00;90,00;,00;90,00;,00;90,00;,00;90,00;,00;90,00;,00;90,00;,00;93,00;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;5454,15;,00;,00;5454,15;,00;,00;,00;,00;,00;2151,80;,00;,00;,00;,00;,00;2900,00;,00;,00;,00;80,00;,00;322,35;,00;,00;,00;,00;,00;,00;,00
20;A;4111025;SEGUROS DIVERSOS;8919,90;682,87;,00;9602,77;,00;780,95;,00;794,72;,00;794,70;,00;884,71;,00;877,48;,00;870,14;,00;862,80;,00;803,06;,00;803,06;,00;759,07;,00;689,21;,00;682,87;,00
20;A;4111026;SERVICOS DE TERCEIROS;21656,88;1896,38;,00;23553,26;,00;1968,75;,00;1825,09;,00;2072,12;,00;1722,12;,00;1960,15;,00;2042,44;,00;1957,28;,00;1863,55;,00;2104,22;,00;1654,62;,00;2486,54;,00;1896,38;,00
20;A;4111027;LEGAIS E JUDICIAIS;2625,58;,00;,00;2625,58;,00;,00;,00;,00;,00;,00;,00;1047,67;,00;74,19;,00;532,15;,00;,00;,00;26,46;,00;,00;,00;945,11;,00;,00;,00;,00;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;1094,90;2509,80;,00;3604,70;,00;,00;,00;1034,90;,00;60,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;2509,80;,00
20;A;4111033;IMPOSTOS E TAXAS;7221,87;784,38;,00;8006,25;,00;156,00;,00;699,56;,00;430,00;,00;4680,10;,00;190,77;,00;184,19;,00;166,00;,00;187,69;,00;179,01;,00;181,87;,00;166,68;,00;784,38;,00
20;A;4111035;DEPRECIACOES;16241,33;1831,52;,00;18072,85;,00;1224,87;,00;1224,82;,00;1224,82;,00;1224,82;,00;1224,82;,00;1292,91;,00;1498,19;,00;1831,52;,00;1831,52;,00;1831,52;,00;1831,52;,00;1831,52;,00
20;A;4111038;FERIAS E ENCARGOS;878,98;,00;7231,77;-6352,79;,00;-5168,09;,00;3291,62;,00;-1006,57;,00;3034,66;,00;4210,56;,00;4354,60;,00;3627,85;,00;-12404,83;,00;3355,58;,00;-5321,51;,00;2905,11;,00;-7231,77;,00
20;A;4111039;13.SALARIO E ENCARGOS;28528,13;,00;28528,13;,00;,00;2395,71;,00;2587,20;,00;2697,63;,00;2585,15;,00;3087,03;,00;2700,12;,00;2677,89;,00;378,64;,00;2553,67;,00;2733,59;,00;4131,50;,00;-28528,13;,00
20;A;4111040;RATEIO DESPESA OPERAC.DA UNIDADE;18376,23;2481,25;,00;20857,48;,00;1385,31;,00;1385,31;,00;1385,31;,00;1385,31;,00;4385,31;,00;1385,31;,00;1385,31;,00;1385,31;,00;1431,25;,00;1431,25;,00;1431,25;,00;2481,25;,00
20;A;4111042;AGUA E GAZ;1511,55;23,98;,00;1535,53;,00;158,47;,00;160,47;,00;214,47;,00;106,47;,00;163,01;,00;135,01;,00;109,01;,00;161,01;,00;161,01;,00;,00;,00;142,62;,00;23,98;,00
20;A;4111045;(-) CREDITO PIS/COFINS S/ENERGIA;-442,74;,00;42,36;-485,10;,00;-36,79;,00;-37,75;,00;-42,88;,00;,00;,00;-78,78;,00;-42,11;,00;-40,71;,00;-38,45;,00;-39,63;,00;-46,43;,00;-39,21;,00;-42,36;,00
20;A;4111046;TARIFA CARTAO DE CREDITO;18718,09;1477,02;,00;20195,11;,00;1666,58;,00;1499,72;,00;1831,69;,00;1627,84;,00;2107,07;,00;1727,89;,00;1953,37;,00;1461,67;,00;1628,78;,00;1661,86;,00;1551,62;,00;1477,02;,00
