Grupo;Codigo;Conta;Descricao;Saldo Anterior;Total de Debitos;Total de Creditos;Saldo Atual;Perc;Janeiro;%;Fevereiro;%;Marco;%;Abril;%;Maio;%;Junho;%;Julho;%;Agosto;%;Setembro;%;Outubro;%;Novembro;%;Dezembro;%
20;;1;RESULTADO LIQUIDO DO PERIODO;-170862,02;135693,05;147975,80;-183144,77;,00;-9327,77;,00;-11116,46;,00;-20613,21;,00;-8279,75;,00;-21002,15;,00;-3128,98;,00;-14004,16;,00;-10515,66;,00;-22935,85;,00;-31022,45;,00;-18915,58;,00;-12282,75;,00
20;A;3000000;RESULTADO OPERACIONAL BRUTO;-384907,35;119389,31;142670,28;-408188,32;,00;-30533,88;,00;-30102,10;,00;-31950,39;,00;-28495,75;,00;-38116,68;,00;-31759,68;,00;-37662,46;,00;-35374,98;,00;-40269,57;,00;-43688,47;,00;-36953,39;,00;-23280,97;,00
20;A;3100000;RECEITA OPERACIONAL LIQUIDA;-1446735,69;31231,41;133258,09;-1548762,37;,00;-113148,46;,00;-111435,94;,00;-126643,83;,00;-122216,75;,00;-135087,31;,00;-107832,54;,00;-142879,96;,00;-147363,46;,00;-149940,52;,00;-158356,84;,00;-131830,08;,00;-102026,68;,00
20;A;3110000;RECEITA DE VENDA MERCADORIAS E SERVICOS;-1667178,01;,00;131456,40;-1798634,41;,00;-131840,22;,00;-129390,94;,00;-152781,17;,00;-139656,18;,00;-153347,19;,00;-123303,27;,00;-162680,71;,00;-168879,17;,00;-169778,47;,00;-178716,71;,00;-156803,98;,00;-131456,40;,00
20;A;3111000;RECEITA BRUTA DE VENDAS;-1667178,01;,00;131456,40;-1798634,41;,00;-131840,22;,00;-129390,94;,00;-152781,17;,00;-139656,18;,00;-153347,19;,00;-123303,27;,00;-162680,71;,00;-168879,17;,00;-169778,47;,00;-178716,71;,00;-156803,98;,00;-131456,40;,00
20;A;3111001;VENDAS A VISTA;-691007,09;,00;73062,06;-764069,15;,00;-57600,54;,00;-59297,15;,00;-69432,79;,00;-55637,58;,00;-69553,42;,00;-55404,94;,00;-68955,68;,00;-53271,97;,00;-74359,31;,00;-60972,17;,00;-66521,54;,00;-73062,06;,00
20;A;3111002;VENDAS A PRAZO;-976170,92;,00;58394,34;-1034565,26;,00;-74239,68;,00;-70093,79;,00;-83348,38;,00;-84018,60;,00;-83793,77;,00;-67898,33;,00;-93725,03;,00;-115607,20;,00;-95419,16;,00;-117744,54;,00;-90282,44;,00;-58394,34;,00
20;A;3120000;MERCADORIAS DEVOLVIDAS;45987,18;16830,02;,00;62817,20;,00;4688,55;,00;4401,18;,00;10629,10;,00;2372,23;,00;2716,08;,00;1859,32;,00;2031,75;,00;4344,30;,00;2483,40;,00;2001,09;,00;8460,18;,00;16830,02;,00
20;A;3120001;DEVOLUCAO DE MERCADORIAS;45987,18;16830,02;,00;62817,20;,00;4688,55;,00;4401,18;,00;10629,10;,00;2372,23;,00;2716,08;,00;1859,32;,00;2031,75;,00;4344,30;,00;2483,40;,00;2001,09;,00;8460,18;,00;16830,02;,00
20;A;3130000;IMPOSTOS S/VENDAS;174455,14;14401,39;1801,69;187054,84;,00;14003,21;,00;13553,82;,00;15508,24;,00;15067,20;,00;15543,80;,00;13611,41;,00;17769,00;,00;17171,41;,00;17354,55;,00;18358,78;,00;16513,72;,00;12599,70;,00
20;A;3130001;ICMS;25711,85;2359,96;244,92;27826,89;,00;2342,96;,00;2090,11;,00;2461,02;,00;2444,14;,00;1673,04;,00;2480,20;,00;2985,29;,00;2069,88;,00;2043,53;,00;2225,84;,00;2895,84;,00;2115,04;,00
20;A;3130002;PIS S/FATURAMENTO;26533,12;2147,90;277,71;28403,31;,00;2079,95;,00;2044,88;,00;2327,43;,00;2251,77;,00;2474,28;,00;1985,53;,00;2637,21;,00;2693,86;,00;2731,12;,00;2877,86;,00;2429,23;,00;1870,19;,00
20;A;3130003;COFINS S/FATURAMENTO;122210,17;9893,53;1279,06;130824,64;,00;9580,30;,00;9418,83;,00;10719,79;,00;10371,29;,00;11396,48;,00;9145,68;,00;12146,50;,00;12407,67;,00;12579,90;,00;13255,08;,00;11188,65;,00;8614,47;,00
20;A;3140000;CUSTO DE MERCADORIAS E SERVICOS;1061828,34;88157,90;9412,19;1140574,05;,00;82614,58;,00;81333,84;,00;94693,44;,00;93721,00;,00;96970,63;,00;76072,86;,00;105217,50;,00;111988,48;,00;109670,95;,00;114668,37;,00;94876,69;,00;78745,71;,00
20;A;3140001;CUSTO MERCADORIAS VENDIDAS;1061828,34;88157,90;9412,19;1140574,05;,00;82614,58;,00;81333,84;,00;94693,44;,00;93721,00;,00;96970,63;,00;76072,86;,00;105217,50;,00;111988,48;,00;109670,95;,00;114668,37;,00;94876,69;,00;78745,71;,00
20;A;4000000;DESPESAS OPERACIONAIS;187914,55;15702,28;3813,57;199803,26;,00;17290,77;,00;15566,88;,00;17137,54;,00;18183,66;,00;17946,23;,00;27730,07;,00;14334,55;,00;16232,93;,00;13292,50;,00;12956,11;,00;17243,31;,00;11888,71;,00
20;A;4100000;COMERCIAIS (I.II.III.IV);89905,29;8589,58;1657,35;96837,52;,00;8607,49;,00;7417,85;,00;10627,94;,00;8621,41;,00;8235,91;,00;5152,00;,00;8395,39;,00;9347,94;,00;6989,18;,00;6897,50;,00;9612,68;,00;6932,23;,00
20;A;4111000;COMERCIAL (I);89905,29;8589,58;1657,35;96837,52;,00;8607,49;,00;7417,85;,00;10627,94;,00;8621,41;,00;8235,91;,00;5152,00;,00;8395,39;,00;9347,94;,00;6989,18;,00;6897,50;,00;9612,68;,00;6932,23;,00
20;A;4111001;SALARIOS E ORDENADOS;127,69;,00;,00;127,69;,00;127,69;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111003;I N S S;-9757,86;,00;1639,28;-11397,14;,00;-976,41;,00;-989,41;,00;-711,78;,00;-877,58;,00;-1061,58;,00;-946,02;,00;-740,77;,00;-871,90;,00;-807,81;,00;-1019,22;,00;-755,38;,00;-1639,28;,00
20;A;4111004;F G T S;536,73;259,70;,00;796,43;,00;,04;,00;,02;,00;,04;,00;,03;,00;,02;,00;,04;,00;,04;,00;,03;,00;,03;,00;127,77;,00;408,67;,00;259,70;,00
20;A;4111006;CORREIO (SELO/SEDEX);107,00;,00;,00;107,00;,00;,00;,00;31,10;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;75,90;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111007;PNEU/CAMARA/PROTETOR/RECAPAGEM;3220,40;130,00;,00;3350,40;,00;,00;,00;50,00;,00;1510,10;,00;1100,00;,00;260,00;,00;110,00;,00;,00;,00;,00;,00;190,30;,00;,00;,00;,00;,00;130,00;,00
20;A;4111008;OLEO/FILTRO/GRAXA;1151,43;,00;,00;1151,43;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;944,39;,00;207,04;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111010;PECAS/SERVICOS-REPAROS VEICULOS;8788,27;1180,56;,00;9968,83;,00;318,00;,00;1097,30;,00;856,35;,00;665,58;,00;1928,24;,00;60,00;,00;455,88;,00;540,00;,00;753,11;,00;1688,81;,00;425,00;,00;1180,56;,00
20;A;4111011;COMBUSTIVEL (OLEO DIESEL/GASOLINA);14957,01;1715,13;,00;16672,14;,00;969,52;,00;1080,43;,00;332,33;,00;2244,84;,00;754,71;,00;1243,73;,00;1270,38;,00;2026,54;,00;1447,74;,00;1659,95;,00;1926,84;,00;1715,13;,00
20;A;4111012;IMPOSTOS S/VEICULOS;1718,88;,00;,00;1718,88;,00;,00;,00;,00;,00;459,26;,00;495,00;,00;,00;,00;,00;,00;592,12;,00;,00;,00;172,50;,00;,00;,00;,00;,00;,00;,00
20;A;4111013;VIAGENS E REFEICOES;738,06;49,00;,00;787,06;,00;226,50;,00;44,50;,00;111,00;,00;87,00;,00;81,10;,00;,00;,00;28,50;,00;45,00;,00;29,46;,00;45,00;,00;40,00;,00;49,00;,00
20;A;4111014;PROPAGANDA E PUBLICIDADE;3467,44;792,32;,00;4259,76;,00;467,44;,00;250,00;,00;250,00;,00;250,00;,00;300,00;,00;300,00;,00;300,00;,00;300,00;,00;300,00;,00;300,00;,00;450,00;,00;792,32;,00
20;A;4111019;MATERIAL DE EXPEDIENTE;5303,92;145,29;,00;5449,21;,00;165,37;,00;621,21;,00;559,32;,00;198,22;,00;243,81;,00;709,58;,00;127,11;,00;82,40;,00;406,11;,00;187,06;,00;2003,73;,00;145,29;,00
20;A;4111020;ENERGIA;1733,73;195,44;,00;1929,17;,00;162,34;,00;144,64;,00;134,13;,00;124,27;,00;146,32;,00;,00;,00;93,08;,00;303,08;,00;189,77;,00;227,57;,00;208,53;,00;195,44;,00
20;A;4111021;COMUNICACOES (TELEFONE);2682,44;252,71;,00;2935,15;,00;367,68;,00;307,64;,00;,00;,00;296,90;,00;485,69;,00;,00;,00;421,90;,00;230,76;,00;246,25;,00;,00;,00;325,62;,00;252,71;,00
20;A;4111023;ALUGUEIS;909,66;,00;,00;909,66;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;183,85;,00;183,85;,00;183,85;,00;172,13;,00;92,99;,00;92,99;,00;,00;,00
20;A;4111024;CONSERVACAO E REPAROS IMOVEIS;1380,00;,00;,00;1380,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;135,00;,00;,00;,00;,00;,00;313,00;,00;253,00;,00;,00;,00;679,00;,00;,00;,00
20;A;4111025;SEGUROS DIVERSOS;4065,40;331,57;,00;4396,97;,00;518,05;,00;505,92;,00;459,37;,00;393,60;,00;338,08;,00;292,00;,00;289,61;,00;289,61;,00;299,51;,00;322,48;,00;357,17;,00;331,57;,00
20;A;4111026;SERVICOS DE TERCEIROS;17578,42;1171,85;,00;18750,27;,00;2393,24;,00;1156,04;,00;2372,86;,00;596,00;,00;2641,85;,00;755,85;,00;1663,85;,00;2864,00;,00;845,77;,00;961,65;,00;1327,31;,00;1171,85;,00
20;A;4111028;REPAROS MAQUINAS/COMPUTADORES;120,00;,00;,00;120,00;,00;,00;,00;120,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00
20;A;4111033;IMPOSTOS E TAXAS;10019,84;463,67;,00;10483,51;,00;2003,31;,00;1048,74;,00;2430,24;,00;1207,92;,00;51,25;,00;577,85;,00;862,94;,00;781,12;,00;416,61;,00;408,72;,00;231,14;,00;463,67;,00
20;A;4111034;DESPESAS INDEDUTIVEIS-MULTAS/ETC;191,53;,00;,00;191,53;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;191,53;,00;,00;,00;,00;,00;,00;,00
20;A;4111035;DEPRECIACOES;20156,63;1828,03;,00;21984,66;,00;1839,82;,00;1839,82;,00;1839,82;,00;1839,63;,00;1828,22;,00;1828,22;,00;1828,22;,00;1828,22;,00;1828,22;,00;1828,22;,00;1828,22;,00;1828,03;,00
20;A;4111042;AGUA E GAZ;768,35;74,31;,00;842,66;,00;24,90;,00;109,90;,00;24,90;,00;,00;,00;103,20;,00;36,90;,00;74,29;,00;149,29;,00;74,29;,00;87,55;,00;83,13;,00;74,31;,00
20;A;4111045;(-) CREDITO PIS/COFINS S/ENERGIA;-59,68;,00;18,07;-77,75;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;,00;-19,34;,00;-21,05;,00;-19,29;,00;-18,07;,00
20;A;4500000;ADMINISTRATIVAS;80726,00;4570,16;,00;85296,16;,00;6572,56;,00;6774,45;,00;7318,94;,00;7948,57;,00;8027,26;,00;21037,87;,00;4797,02;,00;4967,11;,00;4244,03;,00;4560,63;,00;4477,56;,00;4570,16;,00
20;A;4512000;ADMINISTRATIVAS (II) RATEIO;80726,00;4570,16;,00;85296,16;,00;6572,56;,00;6774,45;,00;7318,94;,00;7948,57;,00;8027,26;,00;21037,87;,00;4797,02;,00;4967,11;,00;4244,03;,00;4560,63;,00;4477,56;,00;4570,16;,00
20;A;4512040;RATEIO DESP.DA UNIDADE NEGOCIO;80726,00;4570,16;,00;85296,16;,00;6572,56;,00;6774,45;,00;7318,94;,00;7948,57;,00;8027,26;,00;21037,87;,00;4797,02;,00;4967,11;,00;4244,03;,00;4560,63;,00;4477,56;,00;4570,16;,00
20;A;4700000;ENCARGOS FINANCEIROS LIQUIDOS;17283,26;2542,54;2156,22;17669,58;,00;2110,72;,00;1374,58;,00;-809,34;,00;1613,68;,00;1683,06;,00;1540,20;,00;1142,14;,00;1917,88;,00;2059,29;,00;1497,98;,00;3153,07;,00;386,32;,00
20;A;4711000;DESPESAS FINANCEIRAS;32952,96;2542,54;,00;35495,50;,00;3046,21;,00;3476,35;,00;2958,00;,00;2987,97;,00;2502,10;,00;2318,53;,00;2334,73;,00;3258,40;,00;2986,96;,00;3259,35;,00;3824,36;,00;2542,54;,00
20;A;4711001;JUROS PASSIVOS;172,93;,01;,00;172,94;,00;29,10;,00;,10;,00;22,78;,00;12,77;,00;,03;,00;6,89;,00;13,66;,00;19,01;,00;13,31;,00;,28;,00;55,00;,00;,01;,00
20;A;4711004;DESCONTOS CONCEDIDOS;13,06;,00;,00;13,06;,00;1,15;,00;,00;,00;1,51;,00;10,32;,00;,00;,00;,00;,00;,02;,00;,01;,00;,02;,00;,03;,00;,00;,00;,00;,00
20;A;4711005;TAXAS BANCARIAS;4020,39;239,10;,00;4259,49;,00;330,00;,00;324,00;,00;438,00;,00;318,50;,00;338,00;,00;204,00;,00;252,00;,00;239,69;,00;264,00;,00;264,60;,00;1047,60;,00;239,10;,00
20;A;4711006;JUROS S/EMPRESTIMOS BANCARIOS;28746,58;2303,43;,00;31050,01;,00;2685,96;,00;3152,25;,00;2495,71;,00;2646,38;,00;2164,07;,00;2107,64;,00;2069,05;,00;2999,69;,00;2709,63;,00;2994,44;,00;2721,76;,00;2303,43;,00
20;A;4721000;RECEITAS FINANCEIRAS;-15669,70;,00;2156,22;-17825,92;,00;-935,49;,00;-2101,77;,00;-3767,34;,00;-1374,29;,00;-819,04;,00;-778,33;,00;-1192,59;,00;-1340,52;,00;-927,67;,00;-1761,37;,00;-671,29;,00;-2156,22;,00
20;A;4721001;JUROS RECEBIDOS;-13775,18;,00;2156,22;-15931,40;,00;-783,30;,00;-1487,51;,00;-3767,32;,00;-1282,91;,00;-819,02;,00;-541,00;,00;-829,61;,00;-904,40;,00;-927,66;,00;-1761,37;,00;-671,08;,00;-2156,22;,00
20;A;4721003;DESCONTOS OBTIDOS;-1894,52;,00;,00;-1894,52;,00;-152,19;,00;-614,26;,00;-,02;,00;-91,38;,00;-,02;,00;-237,33;,00;-362,98;,00;-436,12;,00;-,01;,00;,00;,00;-,21;,00;,00;,00
20;A;5000000;OUTROS RESULTADOS OPERACIONAIS;26130,78;601,46;1491,95;25240,29;,00;3915,34;,00;3418,76;,00;-5800,36;,00;2032,34;,00;-831,70;,00;900,63;,00;9323,75;,00;8626,39;,00;4041,22;,00;-290,09;,00;794,50;,00;-890,49;,00
20;A;5100000;OUTRAS REC/DESP OPERACIONAIS;26130,78;601,46;1491,95;25240,29;,00;3915,34;,00;3418,76;,00;-5800,36;,00;2032,34;,00;-831,70;,00;900,63;,00;9323,75;,00;8626,39;,00;4041,22;,00;-290,09;,00;794,50;,00;-890,49;,00
20;A;5111000;OUTRAS RECEITAS OPERACIONAIS;-18522,01;,00;1491,95;-20013,96;,00;-558,05;,00;-1274,40;,00;-6770,91;,00;-512,16;,00;-2437,46;,00;-1450,13;,00;-538,85;,00;-464,68;,00;-473,97;,00;-3538,97;,00;-502,43;,00;-1491,95;,00
20;A;5111001;REVERSAO DE PERDAS COM DEV.DUVIDOSOS;-16867,68;,00;1491,95;-18359,63;,00;-347,24;,00;-1245,30;,00;-5625,41;,00;-354,20;,00;-2430,60;,00;-1375,45;,00;-538,85;,00;-464,68;,00;-444,55;,00;-3538,97;,00;-502,43;,00;-1491,95;,00
20;A;5111003;RECUPERACAO DE DESPESAS;-1654,33;,00;,00;-1654,33;,00;-210,81;,00;-29,10;,00;-1145,50;,00;-157,96;,00;-6,86;,00;-74,68;,00;,00;,00;,00;,00;-29,42;,00;,00;,00;,00;,00;,00;,00
20;A;5121000;OUTRAS DESPESAS OPERACIONAIS;44652,79;601,46;,00;45254,25;,00;4473,39;,00;4693,16;,00;970,55;,00;2544,50;,00;1605,76;,00;2350,76;,00;9862,60;,00;9091,07;,00;4515,19;,00;3248,88;,00;1296,93;,00;601,46;,00
20;A;5121001;PERDAS ESTIMADAS P/DEVEDORES DUVIDOSOS;44652,79;601,46;,00;45254,25;,00;4473,39;,00;4693,16;,00;970,55;,00;2544,50;,00;1605,76;,00;2350,76;,00;9862,60;,00;9091,07;,00;4515,19;,00;3248,88;,00;1296,93;,00;601,46;,00
